"Date (UTC)","Timestamp (UTC)","Price"
"08-09-2025 03:00","1754708407","0.405"
"08-09-2025 04:00","1754712008","0.405"
"08-09-2025 05:00","1754715605","0.405"
"08-09-2025 06:00","1754719211","0.405"
"08-09-2025 07:00","1754722804","0.365"
"08-09-2025 08:00","1754726414","0.345"
"08-09-2025 09:00","1754730007","0.36"
"08-09-2025 10:00","1754733607","0.28"
"08-09-2025 11:00","1754737202","0.315"
"08-09-2025 12:00","1754740820","0.315"
"08-09-2025 13:00","1754744407","0.325"
"08-09-2025 14:00","1754748017","0.37"
"08-09-2025 15:00","1754751611","0.365"
"08-09-2025 16:00","1754755209","0.345"
"08-09-2025 17:00","1754758810","0.345"
"08-09-2025 18:00","1754762415","0.345"
"08-09-2025 19:00","1754766012","0.34"
"08-09-2025 20:00","1754769608","0.355"
"08-09-2025 21:00","1754773214","0.355"
"08-09-2025 22:00","1754776808","0.355"
"08-09-2025 23:00","1754780405","0.365"
"08-10-2025 00:00","1754784005","0.365"
"08-10-2025 01:00","1754787607","0.37"
"08-10-2025 02:00","1754791211","0.345"
"08-10-2025 03:00","1754794802","0.365"
"08-10-2025 04:00","1754798402","0.365"
"08-10-2025 05:00","1754802014","0.375"
"08-10-2025 06:00","1754805606","0.355"
"08-10-2025 07:00","1754809216","0.375"
"08-10-2025 08:00","1754812814","0.355"
"08-10-2025 09:00","1754816421","0.355"
"08-10-2025 10:00","1754820003","0.345"
"08-10-2025 11:00","1754823605","0.355"
"08-10-2025 12:00","1754827205","0.345"
"08-10-2025 13:00","1754830808","0.335"
"08-10-2025 14:00","1754834412","0.335"
"08-10-2025 15:00","1754838009","0.335"
"08-10-2025 16:00","1754841610","0.39"
"08-10-2025 17:00","1754845212","0.375"
"08-10-2025 18:00","1754848816","0.37"
"08-10-2025 19:00","1754852414","0.375"
"08-10-2025 20:00","1754856009","0.37"
"08-10-2025 21:00","1754859608","0.365"
"08-10-2025 22:00","1754863214","0.365"
"08-10-2025 23:00","1754866803","0.365"
"08-11-2025 00:00","1754870407","0.37"
"08-11-2025 01:00","1754874011","0.375"
"08-11-2025 02:00","1754877611","0.37"
"08-11-2025 03:00","1754881213","0.375"
"08-11-2025 04:00","1754884812","0.365"
"08-11-2025 05:00","1754888403","0.37"
"08-11-2025 06:00","1754892007","0.365"
"08-11-2025 07:00","1754895617","0.385"
"08-11-2025 08:00","1754899211","0.385"
"08-11-2025 09:00","1754902820","0.385"
"08-11-2025 10:00","1754906407","0.385"
"08-11-2025 11:00","1754910008","0.385"
"08-11-2025 12:00","1754913602","0.38"
"08-11-2025 13:00","1754917204","0.375"
"08-11-2025 14:00","1754920814","0.38"
"08-11-2025 15:00","1754924415","0.385"
"08-11-2025 16:00","1754928004","0.39"
"08-11-2025 17:00","1754931609","0.385"
"08-11-2025 18:00","1754935212","0.385"
"08-11-2025 19:00","1754938807","0.375"
"08-11-2025 20:00","1754942409","0.38"
"08-11-2025 21:00","1754946012","0.375"
"08-11-2025 22:00","1754949607","0.345"
"08-11-2025 23:00","1754953212","0.345"
"08-12-2025 00:00","1754956806","0.35"
"08-12-2025 01:00","1754960407","0.35"
"08-12-2025 02:00","1754964004","0.35"
"08-12-2025 03:00","1754967613","0.35"
"08-12-2025 04:00","1754971214","0.35"
"08-12-2025 05:00","1754974802","0.35"
"08-12-2025 06:00","1754978403","0.355"
"08-12-2025 07:00","1754982014","0.355"
"08-12-2025 08:00","1754985609","0.37"
"08-12-2025 09:00","1754989202","0.38"
"08-12-2025 10:00","1754992806","0.375"
"08-12-2025 11:00","1754996406","0.365"
"08-12-2025 12:00","1755000014","0.36"
"08-12-2025 13:00","1755003611","0.37"
"08-12-2025 14:00","1755007203","0.365"
"08-12-2025 15:00","1755010810","0.385"
"08-12-2025 16:00","1755014415","0.375"
"08-12-2025 17:00","1755018011","0.375"
"08-12-2025 18:00","1755021609","0.36"
"08-12-2025 19:00","1755025206","0.385"
"08-12-2025 20:00","1755028803","0.385"
"08-12-2025 21:00","1755032409","0.38"
"08-12-2025 22:00","1755036007","0.375"
"08-12-2025 23:00","1755039613","0.375"
"08-13-2025 00:00","1755043208","0.375"
"08-13-2025 01:00","1755046805","0.37"
"08-13-2025 02:00","1755050403","0.37"
"08-13-2025 03:00","1755054002","0.365"
"08-13-2025 04:00","1755057615","0.36"
"08-13-2025 05:00","1755061213","0.38"
"08-13-2025 06:00","1755064810","0.375"
"08-13-2025 07:00","1755068411","0.375"
"08-13-2025 08:00","1755072005","0.37"
"08-13-2025 09:00","1755075619","0.375"
"08-13-2025 10:00","1755079205","0.38"
"08-13-2025 11:00","1755082808","0.385"
"08-13-2025 12:00","1755086402","0.385"
"08-13-2025 13:00","1755090020","0.395"
"08-13-2025 14:00","1755093608","0.39"
"08-13-2025 15:00","1755097212","0.4"
"08-13-2025 16:00","1755100810","0.39"
"08-13-2025 17:00","1755104406","0.39"
"08-13-2025 18:00","1755108012","0.385"
"08-13-2025 19:00","1755111613","0.385"
"08-13-2025 20:00","1755115204","0.385"
"08-13-2025 21:00","1755118802","0.38"
"08-13-2025 22:00","1755122403","0.38"
"08-13-2025 23:00","1755126008","0.38"
"08-14-2025 00:00","1755129607","0.39"
"08-14-2025 01:00","1755133206","0.39"
"08-14-2025 02:00","1755136806","0.39"
"08-14-2025 03:00","1755140402","0.39"
"08-14-2025 04:00","1755144007","0.4"
"08-14-2025 05:00","1755147602","0.395"
"08-14-2025 06:00","1755151204","0.39"
"08-14-2025 07:00","1755154813","0.39"
"08-14-2025 08:00","1755158409","0.385"
"08-14-2025 09:00","1755162007","0.385"
"08-14-2025 10:00","1755165606","0.365"
"08-14-2025 11:00","1755169205","0.37"
"08-14-2025 12:00","1755172811","0.375"
"08-14-2025 13:00","1755176413","0.375"
"08-14-2025 14:00","1755180009","0.355"
"08-14-2025 15:00","1755183612","0.335"
"08-14-2025 16:00","1755187215","0.335"
"08-14-2025 17:00","1755190818","0.35"
"08-14-2025 18:00","1755194416","0.345"
"08-14-2025 19:00","1755198009","0.345"
"08-14-2025 20:00","1755201604","0.34"
"08-14-2025 21:00","1755205213","0.345"
"08-14-2025 22:00","1755208805","0.34"
"08-14-2025 23:00","1755212410","0.345"
"08-15-2025 00:00","1755216005","0.345"
"08-15-2025 01:00","1755219605","0.345"
"08-15-2025 02:00","1755223207","0.345"
"08-15-2025 03:00","1755226810","0.345"
"08-15-2025 04:00","1755230406","0.345"
"08-15-2025 05:00","1755234007","0.345"
"08-15-2025 06:00","1755237608","0.345"
"08-15-2025 07:00","1755241205","0.345"
"08-15-2025 08:00","1755244814","0.345"
"08-15-2025 09:00","1755248411","0.345"
"08-15-2025 10:00","1755252017","0.345"
"08-15-2025 11:00","1755255614","0.345"
"08-15-2025 12:00","1755259206","0.345"
"08-15-2025 13:00","1755262812","0.345"
"08-15-2025 14:00","1755266413","0.38"
"08-15-2025 15:00","1755270003","0.38"
"08-15-2025 16:00","1755273613","0.4"
"08-15-2025 17:00","1755277209","0.395"
"08-15-2025 18:00","1755280813","0.385"
"08-15-2025 19:00","1755284411","0.38"
"08-15-2025 20:00","1755288010","0.385"
"08-15-2025 21:00","1755291618","0.375"
"08-15-2025 22:00","1755295203","0.39"
"08-15-2025 23:00","1755298809","0.43"
"08-16-2025 00:00","1755302408","0.31"
"08-16-2025 01:00","1755306006","0.305"
"08-16-2025 02:00","1755309606","0.33"
"08-16-2025 03:00","1755313211","0.335"
"08-16-2025 04:00","1755316803","0.335"
"08-16-2025 05:00","1755320403","0.34"
"08-16-2025 06:00","1755324011","0.33"
"08-16-2025 07:00","1755327608","0.33"
"08-16-2025 08:00","1755331210","0.335"
"08-16-2025 09:00","1755334808","0.335"
"08-16-2025 10:00","1755338411","0.345"
"08-16-2025 11:00","1755342016","0.345"
"08-16-2025 12:00","1755345617","0.345"
"08-16-2025 13:00","1755349213","0.335"
"08-16-2025 14:00","1755352805","0.335"
"08-16-2025 15:00","1755356402","0.315"
"08-16-2025 16:00","1755360007","0.31"
"08-16-2025 17:00","1755363615","0.32"
"08-16-2025 18:00","1755367215","0.335"
"08-16-2025 19:00","1755370806","0.34"
"08-16-2025 20:00","1755374408","0.335"
"08-16-2025 21:00","1755378017","0.335"
"08-16-2025 22:00","1755381615","0.335"
"08-16-2025 23:00","1755385205","0.335"
"08-17-2025 00:00","1755388815","0.335"
"08-17-2025 01:00","1755392410","0.335"
"08-17-2025 02:00","1755396008","0.335"
"08-17-2025 03:00","1755399610","0.335"
"08-17-2025 04:00","1755403208","0.34"
"08-17-2025 05:00","1755406817","0.34"
"08-17-2025 06:00","1755410407","0.315"
"08-17-2025 07:00","1755414007","0.315"
"08-17-2025 08:00","1755417614","0.325"
"08-17-2025 09:00","1755421209","0.325"
"08-17-2025 10:00","1755424806","0.325"
"08-17-2025 11:00","1755428411","0.335"
"08-17-2025 12:00","1755432007","0.335"
"08-17-2025 13:00","1755435609","0.335"
"08-17-2025 14:00","1755439214","0.335"
"08-17-2025 15:00","1755442816","0.335"
"08-17-2025 16:00","1755446408","0.335"
"08-17-2025 17:00","1755450005","0.335"
"08-17-2025 18:00","1755453614","0.325"
"08-17-2025 19:00","1755457214","0.335"
"08-17-2025 20:00","1755460814","0.335"
"08-17-2025 21:00","1755464407","0.335"
"08-17-2025 22:00","1755468005","0.335"
"08-17-2025 23:00","1755471609","0.335"
"08-18-2025 00:00","1755475207","0.335"
"08-18-2025 01:00","1755478803","0.335"
"08-18-2025 02:00","1755482412","0.37"
"08-18-2025 03:00","1755486002","0.37"
"08-18-2025 04:00","1755489606","0.365"
"08-18-2025 05:00","1755493212","0.365"
"08-18-2025 06:00","1755496808","0.375"
"08-18-2025 07:00","1755500408","0.375"
"08-18-2025 08:00","1755504008","0.375"
"08-18-2025 09:00","1755507611","0.375"
"08-18-2025 10:00","1755511206","0.375"
"08-18-2025 11:00","1755514808","0.375"
"08-18-2025 12:00","1755518414","0.375"
"08-18-2025 13:00","1755522008","0.375"
"08-18-2025 14:00","1755525607","0.375"
"08-18-2025 15:00","1755529212","0.345"
"08-18-2025 16:00","1755532802","0.345"
"08-18-2025 17:00","1755536415","0.345"
"08-18-2025 18:00","1755540013","0.355"
"08-18-2025 19:00","1755543609","0.5"
"08-18-2025 20:00","1755547215","0.425"
"08-18-2025 21:00","1755550813","0.375"
"08-18-2025 22:00","1755554412","0.37"
"08-18-2025 23:00","1755558010","0.39"
"08-19-2025 00:00","1755561607","0.39"
"08-19-2025 01:00","1755565214","0.38"
"08-19-2025 02:00","1755568813","0.385"
"08-19-2025 03:00","1755572418","0.385"
"08-19-2025 04:00","1755576003","0.385"
"08-19-2025 05:00","1755579607","0.385"
"08-19-2025 06:00","1755583209","0.385"
"08-19-2025 07:00","1755586802","0.375"
"08-19-2025 08:00","1755590413","0.38"
"08-19-2025 09:00","1755594017","0.385"
"08-19-2025 10:00","1755597606","0.405"
"08-19-2025 11:00","1755601213","0.405"
"08-19-2025 12:00","1755604808","0.39"
"08-19-2025 13:00","1755608407","0.395"
"08-19-2025 14:00","1755612013","0.4"
"08-19-2025 15:00","1755615611","0.385"
"08-19-2025 16:00","1755619205","0.365"
"08-19-2025 17:00","1755622813","0.365"
"08-19-2025 18:00","1755626409","0.365"
"08-19-2025 18:38","1755628682","0.365"
